Latitude_(deg),Longitude_(deg),Actual,GCN_Predicted,Risk_Zone
0.1162115025968057,0.2161834437175819,7.709756864454165,7.1931863,High
0.1162115025968057,0.2161834437175819,7.004881989712859,6.6917224,Medium
0.1162115025968057,0.2161834437175819,7.984462732262196,7.2264357,High
0.1162115025968057,-3.078802130817175,4.110873864173311,4.9073663,Low
0.1162115025968057,-3.078802130817175,4.060443010546419,4.8715262,Low
0.1162115025968057,0.2161834437175819,10.872408684473482,8.280446,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.628169,Low
0.1162115025968057,0.2161834437175819,5.308267697401205,7.544479,High
0.1162115025968057,0.2161834437175819,4.127134385045092,6.673683,Medium
0.1162115025968057,0.2161834437175819,2.772588722239781,6.5363083,Low
0.1162115025968057,0.2161834437175819,9.165552189186048,6.823146,High
0.1162115025968057,0.2161834437175819,6.240275845170769,7.5275736,High
0.1162115025968057,0.2161834437175819,4.624972813284271,7.6482053,High
-1.9941637732107285,-3.078802130817175,6.113682179832232,5.088611,Low
0.1162115025968057,0.2161834437175819,2.6390573296152584,6.2953334,Low
0.1162115025968057,-3.078802130817175,6.747586526829315,5.026699,Low
0.1162115025968057,0.2161834437175819,7.917033603418922,7.4777026,High
0.1162115025968057,0.2161834437175819,9.05392045270488,9.223312,High
0.1162115025968057,0.2161834437175819,3.713572066704308,6.6373386,Medium
0.1162115025968057,0.2161834437175819,5.726847747587197,6.725845,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,6.603036,Low
0.1162115025968057,0.2161834437175819,5.71042701737487,6.7192116,Medium
0.1162115025968057,0.2161834437175819,3.8918202981106265,6.6613426,Medium
0.1162115025968057,0.2161834437175819,8.39366870513074,7.233493,High
-4.104539049018262,-3.078802130817175,6.805722553416985,8.370272,High
0.1162115025968057,0.2161834437175819,8.665957964681349,8.369308,High
0.1162115025968057,0.2161834437175819,8.810161268297255,7.4389853,High
0.1162115025968057,0.2161834437175819,9.852299515766695,7.052845,High
0.1162115025968057,0.2161834437175819,2.19722457733622,6.6594696,Medium
0.1162115025968057,0.2161834437175819,9.305832353435404,7.321784,High
0.1162115025968057,-3.078802130817175,4.290459441148391,4.9374666,Low
0.1162115025968057,0.2161834437175819,5.529429087511423,6.7823086,Medium
0.1162115025968057,0.2161834437175819,5.365976015021851,7.4051046,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.631831,Medium
0.1162115025968057,0.2161834437175819,7.31455283232408,6.737463,Medium
0.1162115025968057,0.2161834437175819,2.2874714551839976,6.634305,Medium
0.1162115025968057,0.2161834437175819,6.111467339502679,6.5645123,Low
0.1162115025968057,0.2161834437175819,10.647850524480344,8.309495,High
0.1162115025968057,0.2161834437175819,2.2491843162669305,6.510254,Low
0.1162115025968057,0.2161834437175819,3.49650756146648,6.7671824,Medium
0.1162115025968057,0.2161834437175819,8.909505512946101,7.994236,High
0.1162115025968057,0.2161834437175819,9.230339058482873,6.94963,High
0.1162115025968057,0.2161834437175819,10.714462212209275,7.5169964,High
0.1162115025968057,-3.078802130817175,4.61512051684126,4.929278,Low
0.1162115025968057,0.2161834437175819,10.126711100650509,6.6983986,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,7.346259,High
0.1162115025968057,0.2161834437175819,7.091742115095153,6.6999397,Medium
