Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name,Variance_type_inv,Wild_Grown_mushroom,Leaf/ring_age,Slope_aspect,Position_on_slope,Thickness_type_litter,Leaf_habit,Parts_animal,Mushroom_animal_scientific_name,Parts
37.0,140.0,11.982935344196433,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.952325334619427,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,12.100717685412471,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.04793908261736,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,10.950824090522445,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Litter
37.0,140.0,10.373522431293592,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Mineral soil
37.0,140.0,10.62135173563291,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Litter
37.0,140.0,10.203629181337648,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Mineral soil
37.0,140.0,11.338583982516495,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Litter
37.0,140.0,10.87806606028079,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Mineral soil
37.0,140.0,12.25486757159303,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Litter
37.0,140.0,9.296793259706382,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Mineral soil
37.0,140.0,11.43356835555382,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Litter
37.0,140.0,9.48029117039765,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Mineral soil
37.0,140.0,11.981402930219918,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Litter
37.0,140.0,10.079539496316487,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Mineral soil
37.0,140.0,8.160803920954665,42.17,,,676.0,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,8.79497643168877,42.17,,,676.0,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,9.741027444837728,42.17,,,676.0,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,6.089044875446846,42.17,,,676.0,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,6.274762021241939,42.17,,,676.0,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,8.131824785007195,42.17,,,676.0,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,9.472781556562168,42.17,,,676.0,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,9.61587214452889,42.17,,,676.0,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,5.673323267171493,42.17,,,676.0,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,6.042632833682381,42.17,,,676.0,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,8.31898612539206,42.17,,,676.0,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,9.127067452782361,42.17,,,676.0,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,9.680406499268875,42.17,,,676.0,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,5.860786223465865,42.17,,,676.0,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,5.860786223465865,42.17,,,676.0,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,7.696667081526462,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,7.901377353792616,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,9.15915233520675,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,4.875197323201151,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,5.564520407322694,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.716207971151853,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,8.268988209506656,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,9.210440366976517,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,5.351858133476067,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,6.398594934535208,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.31898612539206,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,9.210440366976517,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,8.748463629942055,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,5.707110264748875,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,6.111467339502679,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.24301946898925,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Leaf
37.0,140.0,9.082620630373812,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Branch
37.0,140.0,9.680406499268875,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Bark
37.0,140.0,4.795790545596741,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Heartwood
37.0,140.0,6.90875477931522,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Sapwood
37.0,140.0,8.268988209506656,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Leaf
37.0,140.0,8.38958706681109,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Branch
37.0,140.0,9.798182590890704,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Bark
37.0,140.0,4.61512051684126,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Heartwood
37.0,140.0,6.769641976852503,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Sapwood
37.0,140.0,7.496097345175956,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Leaf
37.0,140.0,8.412054873292933,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Branch
37.0,140.0,9.472781556562168,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Bark
37.0,140.0,4.219507705176107,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Heartwood
37.0,140.0,6.154858094016418,42.17,,,679.0,,,,,,Bottom,,Deciduous,,,Sapwood
37.0,140.0,8.03947991910045,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Leaf
37.0,140.0,9.127067452782361,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Branch
37.0,140.0,8.343077871169383,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Bark
37.0,140.0,5.198497031265826,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Heartwood
37.0,140.0,5.942799375126701,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Sapwood
37.0,140.0,7.3783837129967145,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Leaf
37.0,140.0,8.131824785007195,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Branch
37.0,140.0,8.77971129020447,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Bark
37.0,140.0,5.198497031265826,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Heartwood
37.0,140.0,5.303304908059076,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Sapwood
37.0,140.0,8.268988209506656,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Leaf
37.0,140.0,8.764209507142004,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Branch
37.0,140.0,9.472781556562168,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Bark
37.0,140.0,5.351858133476067,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Heartwood
37.0,140.0,5.916202062607435,42.17,,,679.0,,,,,,Middle,,Evergreen,,,Sapwood
37.0,140.0,7.870165946469845,36.89,,,663.0,,,,,E,,,Evergreen,,,Leaf
37.0,140.0,8.387539983189367,36.89,,,663.0,,,,,E,,,Evergreen,,,Branch
37.0,140.0,8.482394685873542,36.89,,,663.0,,,,,E,,,Evergreen,,,Bark
37.0,140.0,5.676753802268282,36.89,,,663.0,,,,,E,,,Evergreen,,,Sapwood
37.0,140.0,6.371611847231857,36.89,,,663.0,,,,,E,,,Evergreen,,,Heartwood
37.0,140.0,11.418208109410882,36.89,,,663.0,,,,,E,,,Evergreen,,,Litter
37.0,140.0,11.32069901629074,36.89,,,663.0,,,,,E,,,Evergreen,,,Litter
37.0,140.0,8.619388703730907,36.89,,,663.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,7.5352967024440884,36.89,,,663.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,6.467698726104354,36.89,,,663.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,4.948759890378168,36.89,,,663.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,7.392031567514591,42.02,,,557.0,,,,,S,,,Evergreen,,,Leaf
37.0,140.0,7.575584651557793,42.02,,,557.0,,,,,S,,,Evergreen,,,Branch
37.0,140.0,8.312626025674962,42.02,,,557.0,,,,,S,,,Evergreen,,,Bark
37.0,140.0,5.327876168789581,42.02,,,557.0,,,,,S,,,Evergreen,,,Sapwood
37.0,140.0,3.871201010907891,42.02,,,557.0,,,,,S,,,Evergreen,,,Heartwood
37.0,140.0,9.85250999777126,42.02,,,557.0,,,,,S,,,Evergreen,,,Litter
37.0,140.0,11.3327336386894,42.02,,,557.0,,,,,S,,,Evergreen,,,Litter
37.0,140.0,9.616471924627508,42.02,,,557.0,,,,,S,,,Evergreen,,,Mineral soil
37.0,140.0,6.872128101338986,42.02,,,557.0,,,,,S,,,Evergreen,,,Mineral soil
37.0,140.0,6.406879986069314,42.02,,,557.0,,,,,S,,,Evergreen,,,Mineral soil
37.0,140.0,5.91350300563827,42.02,,,557.0,,,,,S,,,Evergreen,,,Mineral soil
37.0,140.0,8.566173813637858,38.29,,,494.0,,,,,NW,,,Deciduous,,,Leaf
37.0,140.0,8.118207049405783,38.29,,,494.0,,,,,NW,,,Deciduous,,,Branch
37.0,140.0,8.502688505213357,38.29,,,494.0,,,,,NW,,,Deciduous,,,Bark
37.0,140.0,6.975413927455952,38.29,,,494.0,,,,,NW,,,Deciduous,,,Sapwood
37.0,140.0,5.886104031450156,38.29,,,494.0,,,,,NW,,,Deciduous,,,Heartwood
37.0,140.0,11.223495198650959,38.29,,,494.0,,,,,NW,,,Deciduous,,,Litter
37.0,140.0,10.804969168756575,38.29,,,494.0,,,,,NW,,,Deciduous,,,Litter
37.0,140.0,7.993957547573565,38.29,,,494.0,,,,,NW,,,Deciduous,,,Mineral soil
37.0,140.0,6.4457198193855785,38.29,,,494.0,,,,,NW,,,Deciduous,,,Mineral soil
37.0,140.0,7.683403681053826,38.29,,,494.0,,,,,NW,,,Deciduous,,,Mineral soil
37.0,140.0,6.049733455231958,38.29,,,494.0,,,,,NW,,,Deciduous,,,Mineral soil
37.0,140.0,8.299783171949787,37.57,,,730.0,,,,,NE,,,Evergreen,,,Leaf
37.0,140.0,7.515344571180436,37.57,,,730.0,,,,,NE,,,Evergreen,,,Branch
37.0,140.0,8.089789175789319,37.57,,,730.0,,,,,NE,,,Evergreen,,,Bark
37.0,140.0,6.612041034833092,37.57,,,730.0,,,,,NE,,,Evergreen,,,Sapwood
37.0,140.0,6.161207321695077,37.57,,,730.0,,,,,NE,,,Evergreen,,,Heartwood
37.0,140.0,9.40943710213184,37.57,,,730.0,,,,,NE,,,Evergreen,,,Litter
37.0,140.0,10.256114313628292,37.57,,,730.0,,,,,NE,,,Evergreen,,,Litter
37.0,140.0,9.564863001346772,37.57,,,730.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,8.720134035412928,37.57,,,730.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,7.5745584842024805,37.57,,,730.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,5.641907070938114,37.57,,,730.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,6.401917196727186,39.05,,,468.0,,,,,NW,,,Evergreen,,,Leaf
37.0,140.0,6.263398262591624,39.05,,,468.0,,,,,NW,,,Evergreen,,,Branch
37.0,140.0,7.430707082545968,39.05,,,468.0,,,,,NW,,,Evergreen,,,Bark
37.0,140.0,6.74993119378857,39.05,,,468.0,,,,,NW,,,Evergreen,,,Wood
37.0,140.0,8.389359819906353,36.32,,,695.0,,,,,NW,,,Evergreen,,,Leaf
37.0,140.0,8.66406026722579,36.32,,,695.0,,,,,NW,,,Evergreen,,,Branch
37.0,140.0,9.19573421958682,36.32,,,695.0,,,,,NW,,,Evergreen,,,Bark
37.0,140.0,7.107425474110705,36.32,,,695.0,,,,,NW,,,Evergreen,,,Wood
37.0,140.0,8.971575439759016,36.43,,,553.0,,,,,SE,,,Evergreen,,,Leaf
37.0,140.0,8.173857454773621,36.43,,,553.0,,,,,SE,,,Evergreen,,,Branch
37.0,140.0,8.406485069431817,36.43,,,553.0,,,,,SE,,,Evergreen,,,Bark
37.0,140.0,6.483107351457199,36.43,,,553.0,,,,,SE,,,Evergreen,,,Wood
37.0,140.0,6.874198495453294,39.05,,,468.0,,,,,N,,,Evergreen,,,Leaf
37.0,140.0,6.20455776256869,39.05,,,468.0,,,,,N,,,Evergreen,,,Branch
37.0,140.0,7.076653815443951,39.05,,,468.0,,,,,N,,,Evergreen,,,Bark
37.0,140.0,5.365976015021851,39.05,,,468.0,,,,,N,,,Evergreen,,,Wood
37.0,140.0,9.424564261115739,41.84,,,557.0,,,,,E,,,Evergreen,,,Leaf
37.0,140.0,9.212338374638856,41.84,,,557.0,,,,,E,,,Evergreen,,,Branch
37.0,140.0,8.927844826211702,41.84,,,557.0,,,,,E,,,Evergreen,,,Bark
37.0,140.0,7.21890970761906,41.84,,,557.0,,,,,E,,,Evergreen,,,Sapwood
37.0,140.0,7.247080584585756,41.84,,,557.0,,,,,E,,,Evergreen,,,Heartwood
37.0,140.0,12.339606538151571,41.84,,,557.0,,,,,E,,,Evergreen,,,Litter
37.0,140.0,12.13238842973289,41.84,,,557.0,,,,,E,,,Evergreen,,,Litter
37.0,140.0,9.047586120674756,41.84,,,557.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,7.597396320212795,41.84,,,557.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,6.699500340161678,41.84,,,557.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,6.131226489483141,41.84,,,557.0,,,,,E,,,Evergreen,,,Mineral soil
37.0,140.0,9.747243015452291,29.79,,,431.0,,,,,NE,,,Deciduous,,,Leaf
37.0,140.0,9.14644164612595,29.79,,,431.0,,,,,NE,,,Deciduous,,,Branch
37.0,140.0,9.482350275033667,29.79,,,431.0,,,,,NE,,,Deciduous,,,Bark
37.0,140.0,8.36985260351753,29.79,,,431.0,,,,,NE,,,Deciduous,,,Sapwood
37.0,140.0,7.3864708488298945,29.79,,,431.0,,,,,NE,,,Deciduous,,,Heartwood
37.0,140.0,11.21709024576206,29.79,,,431.0,,,,,NE,,,Deciduous,,,Litter
37.0,140.0,12.308159809613523,29.79,,,431.0,,,,,NE,,,Deciduous,,,Litter
37.0,140.0,10.42854147231275,29.79,,,431.0,,,,,NE,,,Deciduous,,,Mineral soil
37.0,140.0,8.335911094196945,29.79,,,431.0,,,,,NE,,,Deciduous,,,Mineral soil
37.0,140.0,7.946971357693591,29.79,,,431.0,,,,,NE,,,Deciduous,,,Mineral soil
37.0,140.0,7.8713112033234065,29.79,,,431.0,,,,,NE,,,Deciduous,,,Mineral soil
37.0,140.0,8.055157731819678,36.88,,,523.0,,,,,NW,,,Evergreen,,,Leaf
37.0,140.0,7.483806687665835,36.88,,,523.0,,,,,NW,,,Evergreen,,,Branch
37.0,140.0,9.056256356593467,36.88,,,523.0,,,,,NW,,,Evergreen,,,Bark
37.0,140.0,5.968707559985366,36.88,,,523.0,,,,,NW,,,Evergreen,,,Sapwood
37.0,140.0,5.093750200806762,36.88,,,523.0,,,,,NW,,,Evergreen,,,Heartwood
37.0,140.0,11.373720867249679,36.88,,,523.0,,,,,NW,,,Evergreen,,,Litter
37.0,140.0,11.646266839542465,36.88,,,523.0,,,,,NW,,,Evergreen,,,Litter
37.0,140.0,8.360071435644025,36.88,,,523.0,,,,,NW,,,Evergreen,,,Mineral soil
37.0,140.0,6.4692503167957724,36.88,,,523.0,,,,,NW,,,Evergreen,,,Mineral soil
37.0,140.0,6.48768401848461,36.88,,,523.0,,,,,NW,,,Evergreen,,,Mineral soil
37.0,140.0,5.8289456176102075,36.88,,,523.0,,,,,NW,,,Evergreen,,,Mineral soil
37.0,140.0,9.947408739594056,29.88,,,449.0,,,,,NE,,,Evergreen,,,Leaf
37.0,140.0,8.87360810154911,29.88,,,449.0,,,,,NE,,,Evergreen,,,Branch
37.0,140.0,9.040737587590003,29.88,,,449.0,,,,,NE,,,Evergreen,,,Bark
37.0,140.0,7.370860166536716,29.88,,,449.0,,,,,NE,,,Evergreen,,,Sapwood
37.0,140.0,6.410174881966167,29.88,,,449.0,,,,,NE,,,Evergreen,,,Heartwood
37.0,140.0,11.733738302279484,29.88,,,449.0,,,,,NE,,,Evergreen,,,Litter
37.0,140.0,12.368595325020918,29.88,,,449.0,,,,,NE,,,Evergreen,,,Litter
37.0,140.0,9.138092207768558,29.88,,,449.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,7.48324441607385,29.88,,,449.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,7.106606137727303,29.88,,,449.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,7.480428306074208,29.88,,,449.0,,,,,NE,,,Evergreen,,,Mineral soil
37.0,140.0,8.95040315983296,35.51,,13.6,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.987864096085687,35.51,,13.6,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.694502206386648,35.51,,13.6,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.695757990554761,35.51,,13.6,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.195187320178709,35.51,,13.6,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.6511201757027,35.51,,13.6,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.048788283534199,35.51,,13.6,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.583496308781699,35.51,,13.6,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.697093486505405,35.51,,13.6,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,11.177928140131689,35.51,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.827362162146636,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,8.42463920980563,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,5.934894195619588,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,5.66988092298052,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,10.009692711382444,35.51,,18.1,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.567125560164447,35.51,,18.1,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.61195776786066,35.51,,18.1,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.929435283803425,35.51,,18.1,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.80954132465341,35.51,,18.1,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.043663352393944,35.51,,18.1,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.489410810403786,35.51,,18.1,,,,,,,,,Evergreen,,,Bark
37.0,140.0,7.21890970761906,35.51,,18.1,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,6.2422232654551655,35.51,,18.1,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,11.608717346919262,35.51,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.47500967011889,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,6.7464121285733745,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,5.308267697401205,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,5.552959584921617,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,10.081717416426827,35.51,,18.0,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,9.017847259860732,35.51,,18.0,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.807471889715284,35.51,,18.0,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.853236764745898,35.51,,18.0,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.993282328101591,35.51,,18.0,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.908964972392399,35.51,,18.0,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.626406276389554,35.51,,18.0,,,,,,,,,Evergreen,,,Bark
37.0,140.0,7.3453648404168685,35.51,,18.0,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,6.091309882077698,35.51,,18.0,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,11.42053601567688,35.51,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.319463798994537,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,6.658011045870748,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,5.641907070938114,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,4.394449154672439,35.51,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,8.259716961021523,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.965545573129992,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.3727463664043285,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.793586803371584,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.388222810119277,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.793586803371584,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.660114319173928,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.429345628954441,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,8.130059039992796,21.5,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,7.793586803371584,21.5,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,8.502079553606189,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.991592282068092,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.624130585661289,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.405367376233981,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.645234541297121,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.61830469278465,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.353261499733874,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.429345628954441,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,10.745959501206636,21.5,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.383873422737057,21.5,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,7.824445930877619,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.6953031349635665,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.793586803371584,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.463363045520021,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.156510226079966,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.298041661371565,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.199189359078067,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.717027701406222,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,6.274762021241939,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,10.280861780477768,21.5,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,8.793612071589308,21.5,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,6.967909201801884,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.323830566202317,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.824445930877619,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.911324018963353,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.405367376233981,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.824445930877619,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.199189359078067,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.429345628954441,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,7.161622002939187,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.21890970761906,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.463363045520021,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.793586803371584,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.272398392570047,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.161622002939187,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.199189359078067,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,10.906854659287504,21.5,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.445649620189263,21.5,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,7.21890970761906,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.161622002939187,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.21890970761906,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.463363045520021,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.10085190894405,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.58629630715272,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.938802248154481,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.030437921392435,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,10.851160665638952,21.5,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,8.871084263978354,21.5,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,7.6953031349635665,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.6953031349635665,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.6953031349635665,21.5,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,7.161622002939187,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.21959545417708,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,7.419380582918692,21.5,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.388222810119277,21.5,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.429345628954441,21.5,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,5.429345628954441,21.5,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,10.664433558660509,21.5,,,,,,,,,,,Evergreen,,,Litter
